DateCET/CEST,price_energy[EUR/MWh],load_energy[MW],pv_energy_generation[MWh],wind_energy_generation[MWh],is_weekend,price_coal[EUR],is_peak,is_holiday,hour_sin,hour_cos,price_carbon_permits[EUR],price_gas[EUR/m3],temperature_2m[°C],rain[mm],wind_speed_100m[km/h],radiation_instant[W/m2]
2023-01-01 00:00:00+00:00,18.09,13271.83,0.0,6592.75,1,41.157222222222224,0,1,0.0,1.0,84.1,70.9035294117647,13.5,0.0,43.4,0.0
2023-01-01 01:00:00+00:00,5.75,12508.71,0.0,5529.188,1,41.157222222222224,0,1,0.2588190451025207,0.9659258262890684,84.1,70.9035294117647,13.7,0.0,46.7,0.0
2023-01-01 02:00:00+00:00,5.27,11845.2,0.0,4250.7,1,41.157222222222224,0,1,0.4999999999999999,0.8660254037844387,84.1,70.9035294117647,14.1,0.0,48.4,0.0
2023-01-01 03:00:00+00:00,5.74,11462.4,0.0,3124.613,1,41.157222222222224,0,1,0.7071067811865475,0.7071067811865476,84.1,70.9035294117647,14.1,0.0,47.1,0.0
2023-01-01 04:00:00+00:00,5.22,11454.2,0.0,3486.663,1,41.157222222222224,0,1,0.8660254037844386,0.5000000000000001,84.1,70.9035294117647,14.5,0.0,45.5,0.0
2023-01-01 05:00:00+00:00,6.14,11560.6,0.0,4257.8,1,41.157222222222224,0,1,0.9659258262890684,0.2588190451025207,84.1,70.9035294117647,14.7,0.0,44.0,0.0
2023-01-01 06:00:00+00:00,5.31,11651.36,0.0,4474.25,1,41.157222222222224,0,1,1.0,6.123233995736766e-17,84.1,70.9035294117647,13.8,0.0,43.7,0.0
2023-01-01 07:00:00+00:00,5.99,11707.08,0.0,4497.025,1,41.157222222222224,0,1,0.9659258262890684,-0.2588190451025206,84.1,70.9035294117647,13.2,0.0,42.1,0.0
2023-01-01 08:00:00+00:00,6.63,11897.46,7.825,4565.875,1,41.157222222222224,0,1,0.8660254037844387,-0.4999999999999998,84.1,70.9035294117647,13.3,0.0,44.4,29.9
2023-01-01 09:00:00+00:00,6.64,12449.15,351.125,4338.2,1,41.157222222222224,0,1,0.7071067811865476,-0.7071067811865475,84.1,70.9035294117647,14.2,0.0,43.1,47.2
2023-01-01 10:00:00+00:00,5.17,13041.71,1115.825,4223.313,1,41.157222222222224,0,1,0.4999999999999999,-0.8660254037844387,84.1,70.9035294117647,14.8,0.0,41.1,55.8
2023-01-01 11:00:00+00:00,8.53,13588.39,1974.975,4156.35,1,41.157222222222224,0,1,0.258819045102521,-0.9659258262890682,84.1,70.9035294117647,15.3,0.0,39.5,51.4
2023-01-01 12:00:00+00:00,10.72,14026.55,2398.613,4524.725,1,41.157222222222224,0,1,1.2246467991473532e-16,-1.0,84.1,70.9035294117647,15.3,0.0,39.8,65.2
2023-01-01 13:00:00+00:00,14.06,14417.11,2216.75,5246.85,1,41.157222222222224,0,1,-0.2588190451025208,-0.9659258262890684,84.1,70.9035294117647,15.1,0.0,39.9,62.0
2023-01-01 14:00:00+00:00,56.41,14699.2,1602.425,5708.825,1,41.157222222222224,0,1,-0.4999999999999997,-0.8660254037844388,84.1,70.9035294117647,14.5,0.0,40.3,27.9
2023-01-01 15:00:00+00:00,91.66,15122.85,713.888,6465.988,1,41.157222222222224,0,1,-0.7071067811865471,-0.7071067811865479,84.1,70.9035294117647,13.8,0.0,37.5,0.0
2023-01-01 16:00:00+00:00,97.81,16191.01,141.025,6701.85,1,41.157222222222224,0,1,-0.8660254037844384,-0.5000000000000004,84.1,70.9035294117647,13.2,0.0,34.7,0.0
2023-01-01 17:00:00+00:00,102.08,16481.66,0.0,6505.788,1,41.157222222222224,0,1,-0.9659258262890684,-0.2588190451025206,84.1,70.9035294117647,12.0,0.0,30.9,0.0
2023-01-01 18:00:00+00:00,106.34,16577.46,0.0,6116.038,1,41.157222222222224,0,1,-1.0,-1.8369701987210287e-16,84.1,70.9035294117647,10.9,0.0,31.5,0.0
2023-01-01 19:00:00+00:00,108.73,16506.95,0.0,5601.238,1,41.157222222222224,0,1,-0.9659258262890684,0.2588190451025203,84.1,70.9035294117647,11.2,0.0,30.4,0.0
2023-01-01 20:00:00+00:00,106.65,16161.31,0.0,4832.4,1,41.157222222222224,0,1,-0.8660254037844386,0.5000000000000001,84.1,70.9035294117647,10.2,0.0,28.7,0.0
2023-01-01 21:00:00+00:00,107.42,15468.24,0.0,4239.8,1,41.157222222222224,0,1,-0.7071067811865477,0.7071067811865474,84.1,70.9035294117647,9.5,0.0,27.5,0.0
2023-01-01 22:00:00+00:00,103.81,14698.23,0.0,3943.075,1,41.157222222222224,0,1,-0.5000000000000004,0.8660254037844384,84.1,70.9035294117647,9.5,0.0,28.6,0.0
2023-01-01 23:00:00+00:00,90.35,13749.24,0.0,3450.525,1,41.157222222222224,0,1,-0.2588190451025215,0.965925826289068,84.1,70.9035294117647,9.2,0.0,26.2,0.0
2023-01-02 00:00:00+00:00,96.87,13061.35,0.0,3008.5,0,41.157222222222224,0,0,0.0,1.0,84.1,74.0635294117647,9.0,0.0,26.7,0.0
2023-01-02 01:00:00+00:00,96.07,12670.1,0.0,2741.888,0,41.157222222222224,0,0,0.2588190451025207,0.9659258262890684,84.1,74.0635294117647,8.5,0.0,27.7,0.0
2023-01-02 02:00:00+00:00,94.8,12463.01,0.0,2456.788,0,41.157222222222224,0,0,0.4999999999999999,0.8660254037844387,84.1,74.0635294117647,8.6,0.0,26.9,0.0
2023-01-02 03:00:00+00:00,94.86,12498.0,0.0,2098.963,0,41.157222222222224,0,0,0.7071067811865475,0.7071067811865476,84.1,74.0635294117647,7.7,0.0,25.6,0.0
2023-01-02 04:00:00+00:00,96.87,12940.94,0.0,2216.438,0,41.157222222222224,0,0,0.8660254037844386,0.5000000000000001,84.1,74.0635294117647,8.3,0.0,26.8,0.0
2023-01-02 05:00:00+00:00,96.99,14033.35,0.0,2476.188,0,41.157222222222224,0,0,0.9659258262890684,0.2588190451025207,84.1,74.0635294117647,8.4,0.0,28.7,0.0
2023-01-02 06:00:00+00:00,140.48,17060.16,0.0,2980.6,0,41.157222222222224,0,0,1.0,6.123233995736766e-17,84.1,74.0635294117647,8.3,0.0,32.5,0.0
2023-01-02 07:00:00+00:00,140.64,19173.66,0.0,3610.925,0,41.157222222222224,0,0,0.9659258262890684,-0.2588190451025206,84.1,74.0635294117647,7.5,0.0,36.7,0.0
2023-01-02 08:00:00+00:00,145.98,20275.26,15.038,4417.775,0,41.157222222222224,1,0,0.8660254037844387,-0.4999999999999998,84.1,74.0635294117647,8.6,0.0,37.5,44.7
2023-01-02 09:00:00+00:00,147.05,20898.73,251.65,5153.175,0,41.157222222222224,1,0,0.7071067811865476,-0.7071067811865475,84.1,74.0635294117647,9.7,0.0,32.4,89.5
2023-01-02 10:00:00+00:00,145.61,20931.36,900.225,5317.325,0,41.157222222222224,1,0,0.4999999999999999,-0.8660254037844387,84.1,74.0635294117647,10.7,0.0,30.0,97.4
2023-01-02 11:00:00+00:00,143.35,20994.69,1535.088,5310.775,0,41.157222222222224,1,0,0.258819045102521,-0.9659258262890682,84.1,74.0635294117647,12.0,0.0,28.7,92.8
2023-01-02 12:00:00+00:00,144.38,21083.68,1887.15,5125.25,0,41.157222222222224,1,0,1.2246467991473532e-16,-1.0,84.1,74.0635294117647,13.1,0.0,31.7,59.7
2023-01-02 13:00:00+00:00,143.76,21114.68,1850.538,4957.313,0,41.157222222222224,1,0,-0.2588190451025208,-0.9659258262890684,84.1,74.0635294117647,13.3,0.0,32.2,42.3
2023-01-02 14:00:00+00:00,146.09,20818.25,1403.975,4922.4,0,41.157222222222224,1,0,-0.4999999999999997,-0.8660254037844388,84.1,74.0635294117647,12.6,0.0,33.8,23.0
2023-01-02 15:00:00+00:00,145.86,21139.46,771.75,5302.638,0,41.157222222222224,1,0,-0.7071067811865471,-0.7071067811865479,84.1,74.0635294117647,11.6,0.0,33.4,0.0
2023-01-02 16:00:00+00:00,146.63,22016.21,200.875,5646.925,0,41.157222222222224,1,0,-0.8660254037844384,-0.5000000000000004,84.1,74.0635294117647,10.7,0.0,35.1,0.0
2023-01-02 17:00:00+00:00,145.28,22085.58,10.613,6005.7,0,41.157222222222224,1,0,-0.9659258262890684,-0.2588190451025206,84.1,74.0635294117647,9.9,0.0,34.9,0.0
2023-01-02 18:00:00+00:00,145.43,21804.4,0.0,6216.638,0,41.157222222222224,1,0,-1.0,-1.8369701987210287e-16,84.1,74.0635294117647,10.0,0.0,33.5,0.0
2023-01-02 19:00:00+00:00,145.54,21579.48,0.0,6492.263,0,41.157222222222224,1,0,-0.9659258262890684,0.2588190451025203,84.1,74.0635294117647,9.4,0.0,33.4,0.0
2023-01-02 20:00:00+00:00,147.23,21132.61,0.0,6544.263,0,41.157222222222224,1,0,-0.8660254037844386,0.5000000000000001,84.1,74.0635294117647,9.1,0.0,34.5,0.0
2023-01-02 21:00:00+00:00,141.67,19844.13,0.0,6465.0,0,41.157222222222224,1,0,-0.7071067811865477,0.7071067811865474,84.1,74.0635294117647,8.7,0.0,34.9,0.0
2023-01-02 22:00:00+00:00,137.54,18407.21,0.0,6230.05,0,41.157222222222224,0,0,-0.5000000000000004,0.8660254037844384,84.1,74.0635294117647,8.8,0.0,32.8,0.0
2023-01-02 23:00:00+00:00,124.22,17091.94,0.0,6040.388,0,41.157222222222224,0,0,-0.2588190451025215,0.965925826289068,84.1,74.0635294117647,9.4,0.0,33.6,0.0
2023-01-03 00:00:00+00:00,130.01,16199.34,0.0,5699.95,0,41.157222222222224,0,0,0.0,1.0,84.1,77.17411764705882,10.4,0.0,34.4,0.0
2023-01-03 01:00:00+00:00,120.0,15568.14,0.0,5690.25,0,41.157222222222224,0,0,0.2588190451025207,0.9659258262890684,84.1,77.17411764705882,10.5,0.1,32.8,0.0
2023-01-03 02:00:00+00:00,118.76,15259.93,0.0,5629.65,0,41.157222222222224,0,0,0.4999999999999999,0.8660254037844387,84.1,77.17411764705882,10.1,0.0,31.8,0.0
2023-01-03 03:00:00+00:00,115.0,15292.7,0.0,5491.8,0,41.157222222222224,0,0,0.7071067811865475,0.7071067811865476,84.1,77.17411764705882,9.4,0.0,27.3,0.0
2023-01-03 04:00:00+00:00,113.63,15724.85,0.0,5513.025,0,41.157222222222224,0,0,0.8660254037844386,0.5000000000000001,84.1,77.17411764705882,8.2,0.0,29.1,0.0
2023-01-03 05:00:00+00:00,116.27,16607.45,0.0,5673.063,0,41.157222222222224,0,0,0.9659258262890684,0.2588190451025207,84.1,77.17411764705882,7.6,0.0,29.2,0.0
2023-01-03 06:00:00+00:00,138.92,19030.61,0.0,5502.125,0,41.157222222222224,0,0,1.0,6.123233995736766e-17,84.1,77.17411764705882,7.0,0.0,29.6,0.0
2023-01-03 07:00:00+00:00,140.83,20891.19,0.0,5435.513,0,41.157222222222224,0,0,0.9659258262890684,-0.2588190451025206,84.1,77.17411764705882,6.3,0.0,28.8,0.0
2023-01-03 08:00:00+00:00,142.2,21600.19,9.113,5493.25,0,41.157222222222224,1,0,0.8660254037844387,-0.4999999999999998,84.1,77.17411764705882,6.4,0.0,29.9,46.4
2023-01-03 09:00:00+00:00,141.56,22186.51,286.938,5326.1,0,41.157222222222224,1,0,0.7071067811865476,-0.7071067811865475,84.1,77.17411764705882,7.1,0.0,32.0,72.0
2023-01-03 10:00:00+00:00,143.34,22166.8,1156.9,5436.313,0,41.157222222222224,1,0,0.4999999999999999,-0.8660254037844387,84.1,77.17411764705882,6.9,0.0,29.7,96.3
2023-01-03 11:00:00+00:00,141.65,22221.78,2020.988,5415.825,0,41.157222222222224,1,0,0.258819045102521,-0.9659258262890682,84.1,77.17411764705882,7.0,0.0,29.5,77.7
2023-01-03 12:00:00+00:00,143.34,22251.58,2329.313,5422.125,0,41.157222222222224,1,0,1.2246467991473532e-16,-1.0,84.1,77.17411764705882,7.2,0.0,32.3,75.6
2023-01-03 13:00:00+00:00,141.59,22225.9,2156.7,5241.475,0,41.157222222222224,1,0,-0.2588190451025208,-0.9659258262890684,84.1,77.17411764705882,6.8,0.0,29.3,55.7
2023-01-03 14:00:00+00:00,141.58,22031.46,1647.063,4892.2,0,41.157222222222224,1,0,-0.4999999999999997,-0.8660254037844388,84.1,77.17411764705882,6.2,0.0,26.7,25.1
2023-01-03 15:00:00+00:00,170.74,22237.66,791.538,4493.138,0,41.157222222222224,1,0,-0.7071067811865471,-0.7071067811865479,84.1,77.17411764705882,5.7,0.0,26.5,0.0
2023-01-03 16:00:00+00:00,167.72,23150.1,168.175,3983.188,0,41.157222222222224,1,0,-0.8660254037844384,-0.5000000000000004,84.1,77.17411764705882,5.3,0.0,24.0,0.0
2023-01-03 17:00:00+00:00,167.97,23203.08,8.075,3721.425,0,41.157222222222224,1,0,-0.9659258262890684,-0.2588190451025206,84.1,77.17411764705882,4.0,0.0,22.7,0.0
2023-01-03 18:00:00+00:00,159.96,22975.16,0.0,3570.5,0,41.157222222222224,1,0,-1.0,-1.8369701987210287e-16,84.1,77.17411764705882,2.6,0.0,22.1,0.0
2023-01-03 19:00:00+00:00,160.99,22792.25,0.0,3497.138,0,41.157222222222224,1,0,-0.9659258262890684,0.2588190451025203,84.1,77.17411764705882,1.8,0.0,23.4,0.0
2023-01-03 20:00:00+00:00,149.62,22088.79,0.0,3273.563,0,41.157222222222224,1,0,-0.8660254037844386,0.5000000000000001,84.1,77.17411764705882,1.2,0.0,22.8,0.0
2023-01-03 21:00:00+00:00,143.07,20808.94,0.0,2918.638,0,41.157222222222224,1,0,-0.7071067811865477,0.7071067811865474,84.1,77.17411764705882,0.6,0.0,22.9,0.0
2023-01-03 22:00:00+00:00,132.52,19307.16,0.0,2825.638,0,41.157222222222224,0,0,-0.5000000000000004,0.8660254037844384,84.1,77.17411764705882,0.5,0.0,23.8,0.0
2023-01-03 23:00:00+00:00,128.25,17997.96,0.0,2539.113,0,41.157222222222224,0,0,-0.2588190451025215,0.965925826289068,84.1,77.17411764705882,1.0,0.0,22.8,0.0
2023-01-04 00:00:00+00:00,130.34,16934.73,0.0,2455.863,0,41.157222222222224,0,0,0.0,1.0,84.1,79.46352941176471,1.3,0.0,27.9,0.0
2023-01-04 01:00:00+00:00,121.78,16426.33,0.0,2275.375,0,41.157222222222224,0,0,0.2588190451025207,0.9659258262890684,84.1,79.46352941176471,0.5,0.0,25.0,0.0
2023-01-04 02:00:00+00:00,128.19,16085.46,0.0,2122.988,0,41.157222222222224,0,0,0.4999999999999999,0.8660254037844387,84.1,79.46352941176471,-0.3,0.0,22.1,0.0
2023-01-04 03:00:00+00:00,121.78,16102.2,0.0,2155.388,0,41.157222222222224,0,0,0.7071067811865475,0.7071067811865476,84.1,79.46352941176471,-0.7,0.0,21.2,0.0
2023-01-04 04:00:00+00:00,122.94,16582.54,0.0,2237.763,0,41.157222222222224,0,0,0.8660254037844386,0.5000000000000001,84.1,79.46352941176471,-0.5,0.0,23.6,0.0
2023-01-04 05:00:00+00:00,128.2,17476.7,0.0,2763.338,0,41.157222222222224,0,0,0.9659258262890684,0.2588190451025207,84.1,79.46352941176471,-0.3,0.0,23.2,0.0
2023-01-04 06:00:00+00:00,138.87,20125.34,0.0,3143.363,0,41.157222222222224,0,0,1.0,6.123233995736766e-17,84.1,79.46352941176471,-0.0,0.0,26.7,0.0
2023-01-04 07:00:00+00:00,143.03,22094.41,0.0,3654.525,0,41.157222222222224,1,0,0.9659258262890684,-0.2588190451025206,84.1,79.46352941176471,0.3,0.0,29.9,0.0
2023-01-04 08:00:00+00:00,142.51,22771.33,11.588,4379.125,0,41.157222222222224,1,0,0.8660254037844387,-0.4999999999999998,84.1,79.46352941176471,1.7,0.0,30.6,40.7
2023-01-04 09:00:00+00:00,141.59,22910.11,412.813,5126.625,0,41.157222222222224,1,0,0.7071067811865476,-0.7071067811865475,84.1,79.46352941176471,3.5,0.0,34.6,80.7
2023-01-04 10:00:00+00:00,139.31,22506.28,1389.9,5434.763,0,41.157222222222224,0,0,0.4999999999999999,-0.8660254037844387,84.1,79.46352941176471,4.8,0.0,41.7,114.9
2023-01-04 11:00:00+00:00,138.88,22533.29,1989.638,5675.788,0,41.157222222222224,0,0,0.258819045102521,-0.9659258262890682,84.1,79.46352941176471,5.3,0.0,49.9,126.3
2023-01-04 12:00:00+00:00,135.8,22831.48,1996.488,5835.888,0,41.157222222222224,0,0,1.2246467991473532e-16,-1.0,84.1,79.46352941176471,5.6,0.0,39.1,101.9
2023-01-04 13:00:00+00:00,136.74,23140.76,1613.25,6282.913,0,41.157222222222224,0,0,-0.2588190451025208,-0.9659258262890684,84.1,79.46352941176471,5.7,0.0,39.7,72.5
2023-01-04 14:00:00+00:00,130.08,22935.28,875.088,6634.413,0,41.157222222222224,0,0,-0.4999999999999997,-0.8660254037844388,84.1,79.46352941176471,5.3,0.6,46.0,7.9
2023-01-04 15:00:00+00:00,130.05,22886.29,386.813,6868.1,0,41.157222222222224,0,0,-0.7071067811865471,-0.7071067811865479,84.1,79.46352941176471,5.0,1.2,43.1,0.0
2023-01-04 16:00:00+00:00,141.03,23544.26,142.963,7087.588,0,41.157222222222224,0,0,-0.8660254037844384,-0.5000000000000004,84.1,79.46352941176471,5.3,0.7,42.8,0.0
2023-01-04 17:00:00+00:00,141.47,23307.13,4.188,7335.475,0,41.157222222222224,1,0,-0.9659258262890684,-0.2588190451025206,84.1,79.46352941176471,5.5,0.4,44.6,0.0
2023-01-04 18:00:00+00:00,141.04,22965.64,0.0,7456.15,0,41.157222222222224,0,0,-1.0,-1.8369701987210287e-16,84.1,79.46352941176471,5.8,0.8,46.2,0.0
2023-01-04 19:00:00+00:00,141.47,22718.68,0.0,7576.175,0,41.157222222222224,1,0,-0.9659258262890684,0.2588190451025203,84.1,79.46352941176471,6.3,0.6,45.8,0.0
2023-01-04 20:00:00+00:00,127.1,22195.38,0.0,7551.35,0,41.157222222222224,0,0,-0.8660254037844386,0.5000000000000001,84.1,79.46352941176471,6.8,0.2,46.1,0.0
2023-01-04 21:00:00+00:00,127.96,20734.0,0.0,7452.188,0,41.157222222222224,0,0,-0.7071067811865477,0.7071067811865474,84.1,79.46352941176471,7.5,0.1,47.0,0.0
2023-01-04 22:00:00+00:00,117.27,19134.65,0.0,7314.763,0,41.157222222222224,0,0,-0.5000000000000004,0.8660254037844384,84.1,79.46352941176471,8.1,0.0,48.5,0.0
2023-01-04 23:00:00+00:00,88.88,17774.06,0.0,7176.9,0,41.157222222222224,0,0,-0.2588190451025215,0.965925826289068,84.1,79.46352941176471,8.5,0.2,45.6,0.0
2023-01-05 00:00:00+00:00,86.16,16696.98,0.0,7219.788,0,41.157222222222224,0,0,0.0,1.0,84.1,76.77411764705883,8.6,0.2,48.4,0.0
2023-01-05 01:00:00+00:00,76.62,16136.44,0.0,7261.525,0,41.157222222222224,0,0,0.2588190451025207,0.9659258262890684,84.1,76.77411764705883,8.6,0.5,46.0,0.0
2023-01-05 02:00:00+00:00,63.17,15887.1,0.0,7245.713,0,41.157222222222224,0,0,0.4999999999999999,0.8660254037844387,84.1,76.77411764705883,8.4,0.9,49.1,0.0
2023-01-05 03:00:00+00:00,70.48,15933.7,0.0,7319.275,0,41.157222222222224,0,0,0.7071067811865475,0.7071067811865476,84.1,76.77411764705883,8.2,3.5,45.4,0.0
2023-01-05 04:00:00+00:00,59.72,16210.35,0.0,7285.713,0,41.157222222222224,0,0,0.8660254037844386,0.5000000000000001,84.1,76.77411764705883,8.5,0.2,51.9,0.0
2023-01-05 05:00:00+00:00,75.23,17076.65,0.0,7356.175,0,41.157222222222224,0,0,0.9659258262890684,0.2588190451025207,84.1,76.77411764705883,7.8,0.5,47.5,0.0
2023-01-05 06:00:00+00:00,97.28,19507.03,0.0,7305.288,0,41.157222222222224,0,0,1.0,6.123233995736766e-17,84.1,76.77411764705883,7.4,0.3,44.3,0.0
2023-01-05 07:00:00+00:00,111.11,21168.25,0.0,7469.013,0,41.157222222222224,0,0,0.9659258262890684,-0.2588190451025206,84.1,76.77411764705883,7.3,0.7,43.3,0.0
2023-01-05 08:00:00+00:00,117.82,22082.19,7.675,7419.575,0,41.157222222222224,0,0,0.8660254037844387,-0.4999999999999998,84.1,76.77411764705883,7.7,0.5,45.7,23.9
2023-01-05 09:00:00+00:00,117.99,22574.38,121.875,7345.875,0,41.157222222222224,0,0,0.7071067811865476,-0.7071067811865475,84.1,76.77411764705883,7.8,0.1,48.1,42.2
2023-01-05 10:00:00+00:00,107.37,22452.11,479.375,7352.813,0,41.157222222222224,0,0,0.4999999999999999,-0.8660254037844387,84.1,76.77411764705883,8.0,0.1,47.8,71.1
2023-01-05 11:00:00+00:00,114.56,22638.33,959.088,7393.075,0,41.157222222222224,0,0,0.258819045102521,-0.9659258262890682,84.1,76.77411764705883,7.7,0.1,50.4,90.0
2023-01-05 12:00:00+00:00,108.79,22567.46,1132.45,7359.525,0,41.157222222222224,0,0,1.2246467991473532e-16,-1.0,84.1,76.77411764705883,8.2,0.0,46.1,61.7
2023-01-05 13:00:00+00:00,128.5,22592.73,920.838,7292.488,0,41.157222222222224,0,0,-0.2588190451025208,-0.9659258262890684,84.1,76.77411764705883,7.5,0.2,51.7,42.6
2023-01-05 14:00:00+00:00,126.3,22336.38,665.888,7087.125,0,41.157222222222224,0,0,-0.4999999999999997,-0.8660254037844388,84.1,76.77411764705883,6.7,0.2,49.2,7.4
2023-01-05 15:00:00+00:00,132.78,22292.48,335.275,6812.388,0,41.157222222222224,0,0,-0.7071067811865471,-0.7071067811865479,84.1,76.77411764705883,6.3,0.3,57.4,0.0
2023-01-05 16:00:00+00:00,133.95,22887.23,86.488,6543.975,0,41.157222222222224,0,0,-0.8660254037844384,-0.5000000000000004,84.1,76.77411764705883,5.3,0.2,49.2,0.0
2023-01-05 17:00:00+00:00,137.25,22844.46,2.6,6341.3,0,41.157222222222224,0,0,-0.9659258262890684,-0.2588190451025206,84.1,76.77411764705883,4.7,0.1,48.9,0.0
2023-01-05 18:00:00+00:00,135.91,22555.5,0.0,6147.15,0,41.157222222222224,0,0,-1.0,-1.8369701987210287e-16,84.1,76.77411764705883,4.4,0.0,51.5,0.0
2023-01-05 19:00:00+00:00,137.05,22317.48,0.0,5848.688,0,41.157222222222224,0,0,-0.9659258262890684,0.2588190451025203,84.1,76.77411764705883,4.2,0.0,48.8,0.0
2023-01-05 20:00:00+00:00,128.49,21640.33,0.0,5572.5,0,41.157222222222224,0,0,-0.8660254037844386,0.5000000000000001,84.1,76.77411764705883,4.0,0.2,47.4,0.0
2023-01-05 21:00:00+00:00,132.76,20382.91,0.0,5043.925,0,41.157222222222224,0,0,-0.7071067811865477,0.7071067811865474,84.1,76.77411764705883,3.6,0.1,40.2,0.0
2023-01-05 22:00:00+00:00,131.69,18985.2,0.0,4557.213,0,41.157222222222224,0,0,-0.5000000000000004,0.8660254037844384,84.1,76.77411764705883,2.9,0.0,42.5,0.0
2023-01-05 23:00:00+00:00,127.0,17757.59,0.0,3802.35,0,41.157222222222224,0,0,-0.2588190451025215,0.965925826289068,84.1,76.77411764705883,2.2,0.0,38.3,0.0
2023-01-06 00:00:00+00:00,100.92,16702.44,0.0,3153.138,0,41.157222222222224,0,1,0.0,1.0,84.1,72.4235294117647,1.7,0.0,31.1,0.0
2023-01-06 01:00:00+00:00,101.1,16097.53,0.0,2381.113,0,41.157222222222224,0,1,0.2588190451025207,0.9659258262890684,84.1,72.4235294117647,2.2,0.0,27.3,0.0
2023-01-06 02:00:00+00:00,96.73,15639.19,0.0,1899.238,0,41.157222222222224,0,1,0.4999999999999999,0.8660254037844387,84.1,72.4235294117647,2.1,0.0,25.2,0.0
2023-01-06 03:00:00+00:00,93.85,15489.41,0.0,1545.463,0,41.157222222222224,0,1,0.7071067811865475,0.7071067811865476,84.1,72.4235294117647,2.1,0.0,20.9,0.0
2023-01-06 04:00:00+00:00,85.82,15436.01,0.0,1277.15,0,41.157222222222224,0,1,0.8660254037844386,0.5000000000000001,84.1,72.4235294117647,1.6,0.0,16.3,0.0
2023-01-06 05:00:00+00:00,98.11,15445.06,0.0,1029.513,0,41.157222222222224,0,1,0.9659258262890684,0.2588190451025207,84.1,72.4235294117647,1.6,0.0,11.7,0.0
2023-01-06 06:00:00+00:00,96.29,15695.7,0.0,886.575,0,41.157222222222224,0,1,1.0,6.123233995736766e-17,84.1,72.4235294117647,1.5,0.0,8.4,0.0
2023-01-06 07:00:00+00:00,103.31,15925.75,0.0,854.038,0,41.157222222222224,0,1,0.9659258262890684,-0.2588190451025206,84.1,72.4235294117647,1.2,0.0,4.7,0.0
2023-01-06 08:00:00+00:00,99.94,16611.6,5.675,932.038,0,41.157222222222224,0,1,0.8660254037844387,-0.4999999999999998,84.1,72.4235294117647,1.3,0.0,1.5,31.1
2023-01-06 09:00:00+00:00,108.76,17728.69,140.325,1058.7,0,41.157222222222224,0,1,0.7071067811865476,-0.7071067811865475,84.1,72.4235294117647,1.6,0.0,5.2,63.2
2023-01-06 10:00:00+00:00,101.65,18527.23,475.638,1297.225,0,41.157222222222224,0,1,0.4999999999999999,-0.8660254037844387,84.1,72.4235294117647,2.1,0.0,11.0,96.3
2023-01-06 11:00:00+00:00,106.2,19026.94,811.55,1539.988,0,41.157222222222224,0,1,0.258819045102521,-0.9659258262890682,84.1,72.4235294117647,2.3,0.0,15.6,95.1
2023-01-06 12:00:00+00:00,100.57,19197.26,974.438,1723.813,0,41.157222222222224,0,1,1.2246467991473532e-16,-1.0,84.1,72.4235294117647,3.1,0.0,17.4,79.6
2023-01-06 13:00:00+00:00,106.79,19479.7,981.388,1974.9,0,41.157222222222224,0,1,-0.2588190451025208,-0.9659258262890684,84.1,72.4235294117647,3.2,0.1,19.6,40.2
2023-01-06 14:00:00+00:00,101.92,19335.16,697.238,2285.788,0,41.157222222222224,0,1,-0.4999999999999997,-0.8660254037844388,84.1,72.4235294117647,3.0,0.0,21.4,23.0
2023-01-06 15:00:00+00:00,103.21,19172.99,374.675,2681.213,0,41.157222222222224,0,1,-0.7071067811865471,-0.7071067811865479,84.1,72.4235294117647,3.1,0.1,26.1,0.0
2023-01-06 16:00:00+00:00,103.27,19651.31,110.538,3111.863,0,41.157222222222224,0,1,-0.8660254037844384,-0.5000000000000004,84.1,72.4235294117647,3.4,0.3,26.0,0.0
2023-01-06 17:00:00+00:00,109.44,19515.45,2.663,3709.738,0,41.157222222222224,0,1,-0.9659258262890684,-0.2588190451025206,84.1,72.4235294117647,3.8,1.1,26.6,0.0
2023-01-06 18:00:00+00:00,101.77,19382.9,0.0,4125.338,0,41.157222222222224,0,1,-1.0,-1.8369701987210287e-16,84.1,72.4235294117647,4.7,0.4,29.5,0.0
2023-01-06 19:00:00+00:00,104.27,19169.26,0.0,4314.688,0,41.157222222222224,0,1,-0.9659258262890684,0.2588190451025203,84.1,72.4235294117647,6.0,0.2,32.0,0.0
2023-01-06 20:00:00+00:00,100.67,18643.81,0.0,4298.688,0,41.157222222222224,0,1,-0.8660254037844386,0.5000000000000001,84.1,72.4235294117647,7.0,0.2,35.0,0.0
2023-01-06 21:00:00+00:00,103.33,17902.04,0.0,3789.975,0,41.157222222222224,0,1,-0.7071067811865477,0.7071067811865474,84.1,72.4235294117647,7.4,0.0,33.0,0.0
2023-01-06 22:00:00+00:00,95.98,17165.96,0.0,3564.55,0,41.157222222222224,0,1,-0.5000000000000004,0.8660254037844384,84.1,72.4235294117647,7.5,0.0,29.4,0.0
2023-01-06 23:00:00+00:00,97.74,16117.06,0.0,3552.2,0,41.157222222222224,0,1,-0.2588190451025215,0.965925826289068,84.1,72.4235294117647,7.3,0.0,28.0,0.0
2023-01-07 00:00:00+00:00,103.27,15241.0,0.0,3349.663,1,41.157222222222224,0,0,0.0,1.0,84.1,77.48470588235294,6.4,0.0,24.8,0.0
